time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
2.316749,0.033890,-0.000536,0.010862,0.010582,-0.010085,20.000000,12.116007,0.000000,5.000000,23.355232,20.000000,42.760799,6.128958,-0.000149,-0.092590,-0.190620,23.355003,-0.103452,-1.260893,0.010582,-0.010085,-0.000149,0.000000,0.000000,0.000000,-0.003832,-0.003942,0.003912,0,takeoff,,23.355232,5.013715,-2.590997,0,,,
2.366749,0.033883,-0.001085,0.011688,0.010446,-0.010177,20.000000,12.366203,0.000000,5.000000,23.486346,20.000000,43.370511,6.200862,0.000019,-0.101581,-0.179166,23.486073,-0.113269,-1.212567,0.010446,-0.010177,0.000019,0.000000,0.000000,0.000000,-0.002995,-0.002011,0.001188,0,takeoff,,23.486346,5.013391,-2.630210,0,,,
2.416723,0.033790,-0.001472,0.012215,0.010210,-0.010295,20.000000,12.616550,0.000000,5.000000,23.619461,20.000000,43.982583,6.273207,0.000360,-0.109950,-0.166608,23.619145,-0.122165,-1.155117,0.010210,-0.010295,0.000360,0.000000,0.000000,0.000000,-0.005098,-0.003946,0.002623,0,takeoff,,23.619461,5.013087,-2.668840,0,,,
2.466666,0.033387,-0.002127,0.012988,0.009892,-0.010713,20.000000,12.865079,0.000000,5.000000,23.753898,20.000000,44.592900,6.345564,0.000669,-0.117583,-0.153023,23.753539,-0.130571,-1.088598,0.009892,-0.010713,0.000669,0.000000,0.000000,0.000000,-0.006300,-0.006843,0.004372,0,takeoff,,23.753898,5.013080,-2.706774,0,,,
2.516741,0.033048,-0.002466,0.013469,0.009420,-0.010818,20.000000,13.116054,0.000000,5.000000,23.891291,20.000000,45.210770,6.418943,0.000685,-0.124567,-0.138494,23.890893,-0.138036,-1.013550,0.009420,-0.010818,0.000685,0.000000,0.000000,0.000000,-0.011940,0.000681,0.001523,0,takeoff,,23.891291,5.012760,-2.744332,0,,,
2.566627,0.032380,-0.002750,0.014130,0.008766,-0.010851,20.000000,13.365049,0.000000,5.000000,24.029667,20.000000,45.825898,6.492170,0.000723,-0.130729,-0.123111,24.029230,-0.144859,-0.929985,0.008766,-0.010851,0.000723,0.000000,0.000000,0.000000,-0.013339,0.001622,0.001071,0,takeoff,,24.029667,5.012388,-2.781019,0,,,
2.616561,0.031680,-0.002831,0.014561,0.008042,-0.010729,20.000000,13.615827,0.000000,5.000000,24.170734,20.000000,46.447102,6.566255,0.000771,-0.136129,-0.106969,24.170264,-0.150690,-0.838515,0.008042,-0.010729,0.000771,0.000000,0.000000,0.000000,-0.022384,0.009058,-0.000644,0,takeoff,,24.170734,5.011894,-2.817252,0,,,
2.666383,0.030254,-0.002811,0.015084,0.006934,-0.010399,20.000000,13.865338,0.000000,5.000000,24.313383,20.000000,47.067376,6.640408,0.000665,-0.140662,-0.090168,24.312884,-0.155746,-0.739412,0.006934,-0.010399,0.000665,0.000000,0.000000,0.000000,-0.020977,0.004946,-0.001822,0,takeoff,,24.313383,5.011227,-2.852776,0,,,
2.716659,0.029192,-0.002712,0.015307,0.006241,-0.010261,20.000000,14.116073,0.000000,5.000000,24.458102,20.000000,47.692195,6.715224,0.000700,-0.144349,-0.072810,24.457581,-0.159656,-0.633287,0.006241,-0.010261,0.000700,0.000000,0.000000,0.000000,-0.014326,0.003085,0.001891,0,takeoff,,24.458102,5.010804,-2.887628,0,,,
2.766539,0.027605,-0.002363,0.015693,0.005230,-0.009959,20.000000,14.365528,0.000000,5.000000,24.604052,20.000000,48.315575,6.790009,0.000790,-0.147126,-0.055004,24.603513,-0.162819,-0.520606,0.005230,-0.009959,0.000790,0.000000,0.000000,0.000000,-0.019272,0.005847,0.000773,0,takeoff,,24.604052,5.010272,-2.921762,0,,,
2.816919,0.026478,-0.001898,0.015984,0.004491,-0.009518,20.000000,14.617426,0.000000,5.000000,24.752645,20.000000,48.946368,6.865788,0.000877,-0.149019,-0.036859,24.752095,-0.165003,-0.402085,0.004491,-0.009518,0.000877,0.000000,0.000000,0.000000,-0.016090,0.013278,0.001712,0,takeoff,,24.752645,5.009662,-2.955332,0,,,
2.866631,0.024901,-0.000940,0.016540,0.003501,-0.008501,20.000000,14.865021,0.000000,5.000000,24.900383,20.000000,49.567605,6.940517,0.001302,-0.149963,-0.018486,24.899826,-0.166503,-0.278269,0.003501,-0.008501,0.001302,0.000000,0.000000,0.000000,-0.012453,0.017432,0.008093,0,takeoff,,24.900383,5.008541,-2.987486,0,,,
2.916791,0.024059,-0.000296,0.016810,0.003101,-0.007944,20.000000,15.116316,0.000000,5.000000,25.051507,20.000000,50.199830,7.016703,0.001381,-0.150000,-0.000000,25.050951,-0.166810,-0.150000,0.003101,-0.007944,0.001381,0.000000,0.000000,0.000000,-0.007938,0.013470,0.001912,0,takeoff,,25.051507,5.007945,-3.019436,0,,,
2.966910,0.022957,0.000674,0.017090,0.002587,-0.006994,20.000000,15.366777,0.000000,5.000000,25.203710,20.000000,50.831249,7.092895,0.001769,-0.149106,0.018486,25.203162,-0.166196,-0.017983,0.002587,-0.006994,0.001769,0.000000,0.000000,0.000000,-0.006145,0.013018,0.006094,0,takeoff,,25.203710,5.007023,-3.050485,0,,,
3.016924,0.022262,0.001389,0.017338,0.002361,-0.006299,20.000000,15.616829,0.000000,5.000000,25.357032,20.000000,51.463368,7.169308,0.001796,-0.147292,0.036859,25.356497,-0.164630,0.116962,0.002361,-0.006299,0.001796,0.000000,0.000000,0.000000,-0.001734,0.019701,-0.001433,0,takeoff,,25.357032,5.006422,-3.080906,0,,,
3.066590,0.021379,0.002604,0.017862,0.002234,-0.005019,20.000000,15.865853,0.000000,5.000000,25.511063,20.000000,52.093769,7.245583,0.002223,-0.144581,0.055004,25.510546,-0.162443,0.253957,0.002234,-0.005019,0.002223,0.000000,0.000000,0.000000,0.001064,0.019087,0.004984,0,takeoff,,25.511063,5.005298,-3.110128,0,,,
3.117059,0.020948,0.003448,0.018192,0.002207,-0.004313,20.000000,16.118211,0.000000,5.000000,25.668530,20.000000,52.734463,7.323250,0.002358,-0.140937,0.072810,25.668037,-0.159129,0.392272,0.002207,-0.004313,0.002358,0.000000,0.000000,0.000000,0.001505,0.013737,0.004694,0,takeoff,,25.668530,5.004809,-3.139565,0,,,
3.166820,0.020384,0.004635,0.018834,0.002151,-0.003301,20.000000,16.367024,0.000000,5.000000,25.825122,20.000000,53.367157,7.400027,0.002605,-0.136472,0.090168,25.824655,-0.155305,0.530772,0.002151,-0.003301,0.002605,0.000000,0.000000,0.000000,-0.001657,0.018329,0.007328,0,takeoff,,25.825122,5.004068,-3.167822,0,,,
3.217429,0.019958,0.005379,0.019306,0.002082,-0.002800,20.000000,16.619961,0.000000,5.000000,25.985939,20.000000,54.012433,7.478494,0.002830,-0.131085,0.106969,25.985504,-0.150391,0.668882,0.002082,-0.002800,0.002830,0.000000,0.000000,0.000000,-0.003876,0.010468,0.005257,0,takeoff,,25.985939,5.003884,-3.196427,0,,,
3.266362,0.019330,0.006389,0.019984,0.002011,-0.002005,20.000000,16.863922,0.000000,5.000000,26.142392,20.000000,54.635844,7.554384,0.003288,-0.125091,0.123111,26.141990,-0.145075,0.804935,0.002011,-0.002005,0.003288,0.000000,0.000000,0.000000,0.000499,0.009842,0.005361,0,takeoff,,26.142392,5.003441,-3.223267,0,,,
3.316493,0.019020,0.006907,0.020419,0.002071,-0.001538,20.000000,17.115070,0.000000,5.000000,26.304904,20.000000,55.279605,7.632907,0.003507,-0.118165,0.138494,26.304539,-0.138585,0.938944,0.002071,-0.001538,0.003507,0.000000,0.000000,0.000000,0.002096,0.013064,0.003628,0,takeoff,,26.304904,5.003359,-3.250612,0,,,
3.366616,0.018643,0.007403,0.021034,0.002401,-0.001237,20.000000,17.365825,0.000000,5.000000,26.468599,20.000000,55.923787,7.711592,0.003716,-0.110516,0.153023,26.468273,-0.131550,1.069532,0.002401,-0.001237,0.003716,0.000000,0.000000,0.000000,0.004545,0.005347,0.003975,0,takeoff,,26.468599,5.003465,-3.277316,0,,,
3.416548,0.018479,0.007579,0.021403,0.002441,-0.001212,20.000000,17.615232,0.000000,5.000000,26.632798,20.000000,56.566196,7.790193,0.003994,-0.102226,0.166608,26.632511,-0.123629,1.195683,0.002441,-0.001212,0.003994,0.000000,0.000000,0.000000,0.000924,0.001244,0.006041,0,takeoff,,26.632798,5.003856,-3.303849,0,,,
3.466349,0.018526,0.007563,0.021870,0.002837,-0.001332,20.000000,17.861218,0.000000,5.000000,26.796000,20.000000,57.201230,7.868002,0.004205,-0.093432,0.179166,26.795752,-0.115302,1.316250,0.002837,-0.001332,0.004205,0.000000,0.000000,0.000000,0.010593,0.000041,0.002904,0,takeoff,,26.796000,5.004392,-3.329422,0,,,
3.516958,0.018743,0.007459,0.021946,0.003103,-0.001471,20.000000,18.117778,0.000000,5.000000,26.967489,20.000000,57.864908,7.949426,0.004152,-0.083678,0.190620,26.967282,-0.105623,1.431643,0.003103,-0.001471,0.004152,0.000000,0.000000,0.000000,0.005370,-0.008522,-0.003126,0,takeoff,,26.967489,5.004947,-3.355764,0,,,
3.566432,0.019122,0.007215,0.021910,0.003675,-0.001576,20.000000,18.364265,0.000000,5.000000,27.133484,20.000000,58.364265,8.000000,0.004188,-0.073784,0.200899,27.133315,-0.095694,1.533405,0.003675,-0.001576,0.004188,0.000000,0.000000,0.000000,0.011481,-0.006804,-0.002919,0,takeoff,,27.133484,5.005444,-3.380396,0,,,
3.617079,0.019391,0.006972,0.021728,0.004053,-0.001680,20.000000,18.618180,0.000000,5.000000,27.305842,20.000000,58.618180,8.000000,0.004257,-0.063136,0.209938,27.305710,-0.084865,1.616371,0.004053,-0.001680,0.004257,0.000000,0.000000,0.000000,0.009470,-0.003965,0.005044,0,takeoff,,27.305842,5.005909,-3.405457,0,,,
3.666478,0.019697,0.006296,0.021349,0.004310,-0.002267,20.000000,18.865290,0.000000,5.000000,27.475073,20.000000,58.865290,8.000000,0.004144,-0.052383,0.217684,27.474974,-0.073732,1.689089,0.004310,-0.002267,0.004144,0.000000,0.000000,0.000000,0.001541,-0.010711,-0.004303,0,takeoff,,27.475073,5.006825,-3.429868,0,,,
3.716653,0.019888,0.005680,0.021063,0.004367,-0.002738,20.000000,19.116246,0.000000,5.000000,27.648192,20.000000,59.116246,8.000000,0.003910,-0.041143,0.224087,27.648122,-0.062206,1.751557,0.004367,-0.002738,0.003910,0.000000,0.000000,0.000000,0.004225,-0.012164,-0.004975,0,takeoff,,27.648192,5.007583,-3.454266,0,,,
3.766405,0.020217,0.004700,0.020513,0.004596,-0.003570,20.000000,19.364404,0.000000,5.000000,27.820719,20.000000,59.364404,8.000000,0.003781,-0.029775,0.229109,27.820674,-0.050288,1.803100,0.004596,-0.003570,0.003781,0.000000,0.000000,0.000000,0.005258,-0.015040,-0.002227,0,takeoff,,27.820719,5.008644,-3.478145,0,,,
3.816648,0.020474,0.003961,0.020155,0.004929,-0.004167,20.000000,19.615829,0.000000,5.000000,27.996577,20.000000,59.615829,8.000000,0.003538,-0.018074,0.232719,27.996551,-0.038229,1.843675,0.004929,-0.004167,0.003538,0.000000,0.000000,0.000000,0.007117,-0.011688,-0.002941,0,takeoff,,27.996577,5.009414,-3.501636,0,,,
3.866724,0.020960,0.002807,0.019624,0.005398,-0.005123,20.000000,19.865738,0.000000,5.000000,28.172660,20.000000,59.865738,8.000000,0.003292,-0.006332,0.234893,28.172648,-0.025955,1.872813,0.005398,-0.005123,0.003292,0.000000,0.000000,0.000000,0.007640,-0.013927,-0.009375,0,takeoff,,28.172660,5.010482,-3.524785,0,,,
3.916649,0.021258,0.002151,0.019299,0.005611,-0.005589,20.000000,20.116216,0.000000,5.000000,28.350060,20.000000,60.116216,8.000000,0.003101,0.005477,0.235619,28.350057,-0.013823,1.890432,0.005611,-0.005589,0.003101,0.000000,0.000000,0.000000,0.004724,-0.012677,-0.005662,0,takeoff,,28.350060,5.010990,-3.547345,0,,,
3.966311,0.021613,0.001502,0.018866,0.005743,-0.006023,20.000000,20.364752,0.000000,5.000000,28.527143,20.000000,60.364752,8.000000,0.002702,0.017160,0.234893,28.527143,-0.001707,1.896305,0.005743,-0.006023,0.002702,0.000000,0.000000,0.000000,0.001703,-0.007445,-0.012428,0,takeoff,,28.527143,5.011408,-3.569364,0,,,
4.016680,0.021825,0.001189,0.018717,0.005825,-0.006098,20.000000,20.616114,0.000000,5.000000,28.707189,20.000000,60.616114,8.000000,0.002652,0.028870,0.232719,28.707187,0.010153,1.890618,0.005825,-0.006098,0.002652,0.000000,0.000000,0.000000,0.007074,-0.002078,0.001188,0,takeoff,,28.707189,5.011386,-3.590958,0,,,
4.066469,0.022230,0.000839,0.018771,0.006189,-0.006047,20.000000,20.864537,0.000000,5.000000,28.886080,20.000000,60.864537,8.000000,0.002655,0.040265,0.229109,28.886072,0.021494,1.873139,0.006189,-0.006047,0.002655,0.000000,0.000000,0.000000,0.006648,-0.001700,-0.002354,0,takeoff,,28.886080,5.011170,-3.611632,0,,,
4.116544,0.022528,0.000644,0.018836,0.006333,-0.006021,20.000000,21.115380,0.000000,5.000000,29.067724,20.000000,61.115380,8.000000,0.002657,0.051524,0.224087,29.067705,0.032688,1.844223,0.006333,-0.006021,0.002657,0.000000,0.000000,0.000000,0.001917,0.002569,0.001940,0,takeoff,,29.067724,5.010919,-3.632260,0,,,
4.166488,0.022979,0.000475,0.019068,0.006705,-0.005890,20.000000,21.365333,0.000000,5.000000,29.249623,20.000000,61.365333,8.000000,0.002801,0.062424,0.217684,29.249590,0.043355,1.803896,0.006705,-0.005890,0.002801,0.000000,0.000000,0.000000,0.005908,0.001392,0.007561,0,takeoff,,29.249623,5.010504,-3.652201,0,,,
4.216595,0.023345,0.000371,0.019284,0.007040,-0.005753,20.000000,21.615147,0.000000,5.000000,29.432433,20.000000,61.615147,8.000000,0.003008,0.072933,0.209938,29.432384,0.053650,1.752441,0.007040,-0.005753,0.003008,0.000000,0.000000,0.000000,0.006066,0.003055,0.007578,0,takeoff,,29.432433,5.010033,-3.671755,0,,,
4.266520,0.023940,0.000017,0.019653,0.007491,-0.005853,20.000000,21.864356,0.000000,5.000000,29.615812,20.000000,61.864356,8.000000,0.003156,0.082970,0.200899,29.615744,0.063317,1.690158,0.007491,-0.005853,0.003156,0.000000,0.000000,0.000000,0.006969,-0.000890,0.003977,0,takeoff,,29.615812,5.009762,-3.691019,0,,,
4.316530,0.024157,-0.000291,0.019862,0.007612,-0.005980,20.000000,22.115645,0.000000,5.000000,29.801916,20.000000,62.115645,8.000000,0.003225,0.092577,0.190620,29.801827,0.072715,1.617538,0.007612,-0.005980,0.003225,0.000000,0.000000,0.000000,0.002824,-0.003090,0.002315,0,takeoff,,29.801916,5.009492,-3.710282,0,,,
4.366415,0.024307,-0.000836,0.020039,0.007847,-0.006133,20.000000,22.363688,0.000000,5.000000,29.986778,20.000000,62.363688,8.000000,0.003258,0.101491,0.179166,29.986668,0.081452,1.534823,0.007847,-0.006133,0.003258,0.000000,0.000000,0.000000,0.005553,-0.000639,-0.000400,0,takeoff,,29.986778,5.009229,-3.728889,0,,,
4.417097,0.024332,-0.001221,0.020043,0.007750,-0.006305,20.000000,22.617910,0.000000,5.000000,30.177151,20.000000,62.617910,8.000000,0.003267,0.109995,0.166608,30.177017,0.089952,1.442860,0.007750,-0.006305,0.003267,0.000000,0.000000,0.000000,-0.002345,-0.003178,-0.000545,0,takeoff,,30.177151,5.008975,-3.747807,0,,,
4.467197,0.024204,-0.001824,0.019591,0.007509,-0.006591,20.000000,22.867996,0.000000,5.000000,30.365618,20.000000,62.867996,8.000000,0.003005,0.117672,0.153023,30.365460,0.098081,1.341853,0.007509,-0.006591,0.003005,0.000000,0.000000,0.000000,-0.004091,-0.002684,-0.002808,0,takeoff,,30.365618,5.008843,-3.766251,0,,,
4.516624,0.024016,-0.002214,0.019207,0.007158,-0.006695,20.000000,23.115644,0.000000,5.000000,30.553009,20.000000,63.115644,8.000000,0.002976,0.124556,0.138494,30.552827,0.105349,1.232505,0.007158,-0.006695,0.002976,0.000000,0.000000,0.000000,-0.009587,-0.002964,-0.000832,0,takeoff,,30.553009,5.008534,-3.784090,0,,,
4.566497,0.023550,-0.002734,0.018573,0.006654,-0.006669,20.000000,23.365370,0.000000,5.000000,30.743119,20.000000,63.365370,8.000000,0.002691,0.130737,0.123111,30.742915,0.112164,1.115623,0.006654,-0.006669,0.002691,0.000000,0.000000,0.000000,-0.005360,0.001713,-0.003249,0,takeoff,,30.743119,5.008121,-3.801726,0,,,
4.616715,0.023095,-0.003034,0.018090,0.006287,-0.006659,20.000000,23.616713,0.000000,5.000000,30.935144,20.000000,63.616713,8.000000,0.002463,0.136148,0.106969,30.934919,0.118058,0.991900,0.006287,-0.006659,0.002463,0.000000,0.000000,0.000000,-0.010936,0.001485,-0.005029,0,takeoff,,30.935144,5.007753,-3.819047,0,,,
4.666659,0.022111,-0.003646,0.017304,0.005561,-0.006913,20.000000,23.865534,0.000000,5.000000,31.126661,20.000000,63.865534,8.000000,0.002170,0.140665,0.090168,31.126416,0.123361,0.862007,0.005561,-0.006913,0.002170,0.000000,0.000000,0.000000,-0.014415,-0.002925,-0.006627,0,takeoff,,31.126661,5.007690,-3.836283,0,,,
4.716769,0.021303,-0.003953,0.016997,0.005054,-0.006880,20.000000,24.117003,0.000000,5.000000,31.320681,20.000000,64.117003,8.000000,0.001953,0.144362,0.072810,31.320422,0.127365,0.726846,0.005054,-0.006880,0.001953,0.000000,0.000000,0.000000,-0.011485,0.002061,-0.004744,0,takeoff,,31.320681,5.007384,-3.853006,0,,,
4.766493,0.019844,-0.004168,0.016765,0.004089,-0.006713,20.000000,24.365382,0.000000,5.000000,31.513466,20.000000,64.365382,8.000000,0.001949,0.147125,0.055004,31.513197,0.130360,0.587159,0.004089,-0.006713,0.001949,0.000000,0.000000,0.000000,-0.016237,-0.000663,0.007395,0,takeoff,,31.513466,5.006995,-3.869347,0,,,
4.816840,0.018516,-0.004251,0.016621,0.003152,-0.006631,20.000000,24.616293,0.000000,5.000000,31.708806,20.000000,64.616293,8.000000,0.001849,0.149011,0.036859,31.708530,0.132390,0.443883,0.003152,-0.006631,0.001849,0.000000,0.000000,0.000000,-0.026800,0.001712,-0.003374,0,takeoff,,31.708806,5.006754,-3.885597,0,,,
4.866488,0.016294,-0.004414,0.016219,0.001663,-0.006243,20.000000,24.864341,0.000000,5.000000,31.903313,20.000000,64.864341,8.000000,0.001469,0.149960,0.018486,31.903033,0.133741,0.297852,0.001663,-0.006243,0.001469,0.000000,0.000000,0.000000,-0.025643,0.006961,-0.003958,0,takeoff,,31.903313,5.006273,-3.901416,0,,,
4.916649,0.014847,-0.004580,0.016050,0.000654,-0.006205,20.000000,25.115918,0.000000,5.000000,32.100837,20.000000,65.115918,8.000000,0.001539,0.150000,0.000000,32.100557,0.133950,0.150000,0.000654,-0.006205,0.001539,0.000000,0.000000,0.000000,-0.021624,-0.002644,0.003303,0,takeoff,,32.100837,5.006205,-3.917190,0,,,
4.966732,0.012877,-0.004945,0.015960,-0.000627,-0.006421,20.000000,25.365731,0.000000,5.000000,32.298205,20.000000,65.365731,8.000000,0.001404,0.149110,-0.018486,32.297931,0.133150,0.001218,-0.000627,-0.006421,0.001404,0.000000,0.000000,0.000000,-0.021694,-0.001561,-0.003518,0,takeoff,,32.298205,5.006461,-3.932918,0,,,
5.016541,0.011404,-0.005269,0.015939,-0.001469,-0.006406,20.000000,25.615893,0.000000,5.000000,32.496233,20.000000,65.615893,8.000000,0.001550,0.147299,-0.036859,32.495968,0.131360,-0.147573,-0.001469,-0.006406,0.001550,0.000000,0.000000,0.000000,-0.022966,0.004998,0.003301,0,takeoff,,32.496233,5.006553,-3.947973,0,,,
5.066337,0.008966,-0.005783,0.015738,-0.003131,-0.006366,20.000000,25.864806,0.000000,5.000000,32.694731,20.000000,65.864806,8.000000,0.001715,0.144593,-0.055004,32.694477,0.128855,-0.295442,-0.003131,-0.006366,0.001715,0.000000,0.000000,0.000000,-0.026025,-0.004799,0.004364,0,takeoff,,32.694731,5.006689,-3.963113,0,,,
5.116643,0.007438,-0.006067,0.015559,-0.004001,-0.006313,20.000000,26.115555,0.000000,5.000000,32.894641,20.000000,66.115555,8.000000,0.001662,0.140976,-0.072810,32.894402,0.125417,-0.441508,-0.004001,-0.006313,0.001662,0.000000,0.000000,0.000000,-0.021334,0.001980,-0.004352,0,takeoff,,32.894641,5.006869,-3.977659,0,,,
5.166853,0.005327,-0.006425,0.015273,-0.005308,-0.006280,20.000000,26.366249,0.000000,5.000000,33.095612,20.000000,66.366249,8.000000,0.001502,0.136486,-0.090168,33.095390,0.121212,-0.584856,-0.005308,-0.006280,0.001502,0.000000,0.000000,0.000000,-0.024654,-0.000777,-0.002629,0,takeoff,,33.095612,5.007122,-3.992191,0,,,
5.216743,0.003830,-0.006726,0.015147,-0.006162,-0.006334,20.000000,26.616623,0.000000,5.000000,33.296591,20.000000,66.616623,8.000000,0.001602,0.131156,-0.106969,33.296389,0.116009,-0.724596,-0.006162,-0.006334,0.001602,0.000000,0.000000,0.000000,-0.022966,-0.005522,0.001816,0,takeoff,,33.296591,5.007515,-4.006296,0,,,
5.266447,0.001474,-0.007391,0.015104,-0.007477,-0.006493,20.000000,26.864744,0.000000,5.000000,33.497235,20.000000,66.864744,8.000000,0.001573,0.125071,-0.123111,33.497055,0.109966,-0.859816,-0.007477,-0.006493,0.001573,0.000000,0.000000,0.000000,-0.018177,-0.002137,-0.000224,0,takeoff,,33.497235,5.008051,-4.020361,0,,,
5.316605,-0.000053,-0.007913,0.015202,-0.008373,-0.006627,20.000000,27.113762,0.000000,5.000000,33.698635,20.000000,67.113762,8.000000,0.001734,0.118201,-0.138494,33.698477,0.103000,-0.989748,-0.008373,-0.006627,0.001734,0.000000,0.000000,0.000000,-0.021797,-0.004664,0.002292,0,takeoff,,33.698635,5.008598,-4.034025,0,,,
5.366563,-0.002221,-0.008665,0.015343,-0.009647,-0.007087,20.000000,27.364995,0.000000,5.000000,33.903026,20.000000,67.364995,8.000000,0.001912,0.110542,-0.153023,33.902893,0.095199,-1.113639,-0.009647,-0.007087,0.001912,0.000000,0.000000,0.000000,-0.026139,-0.009868,-0.003077,0,takeoff,,33.903026,5.009493,-4.048032,0,,,
5.416486,-0.003767,-0.009171,0.015433,-0.010480,-0.007157,20.000000,27.615266,0.000000,5.000000,34.106711,20.000000,67.615266,8.000000,0.002015,0.102225,-0.166608,34.106601,0.086792,-1.230640,-0.010480,-0.007157,0.002015,0.000000,0.000000,0.000000,-0.020848,-0.004632,0.005685,0,takeoff,,34.106711,5.010006,-4.061221,0,,,
5.466592,-0.006184,-0.009913,0.015436,-0.011729,-0.007199,20.000000,27.865686,0.000000,5.000000,34.311842,20.000000,67.865686,8.000000,0.002183,0.093272,-0.179166,34.311753,0.077836,-1.340060,-0.011729,-0.007199,0.002183,0.000000,0.000000,0.000000,-0.018802,-0.001654,-0.001958,0,takeoff,,34.311842,5.010495,-4.074371,0,,,
5.516671,-0.007554,-0.010324,0.015443,-0.012495,-0.007181,20.000000,28.116226,0.000000,5.000000,34.516803,20.000000,68.116226,8.000000,0.002253,0.083737,-0.190620,34.516735,0.068294,-1.441224,-0.012495,-0.007181,0.002253,0.000000,0.000000,0.000000,-0.019054,-0.000206,0.000532,0,takeoff,,34.516803,5.010910,-4.087040,0,,,
5.566563,-0.009263,-0.010867,0.015523,-0.013417,-0.007252,20.000000,28.365945,0.000000,5.000000,34.722002,20.000000,68.365945,8.000000,0.002439,0.073716,-0.200899,34.721953,0.058194,-1.533473,-0.013417,-0.007252,0.002439,0.000000,0.000000,0.000000,-0.011341,-0.005423,0.005925,0,takeoff,,34.722002,5.011397,-4.099605,0,,,
5.616596,-0.010365,-0.011173,0.015646,-0.013980,-0.007396,20.000000,28.615711,0.000000,5.000000,34.927288,20.000000,68.615711,8.000000,0.002488,0.063240,-0.209938,34.927256,0.047594,-1.616268,-0.013980,-0.007396,0.002488,0.000000,0.000000,0.000000,-0.012180,-0.003545,0.004220,0,takeoff,,34.927288,5.011919,-4.111850,0,,,
5.666569,-0.012077,-0.011386,0.015766,-0.014875,-0.007258,20.000000,28.859797,0.000000,5.000000,35.128760,20.000000,68.859797,8.000000,0.002528,0.052622,-0.217684,35.128741,0.036856,-1.688850,-0.014875,-0.007258,0.002528,0.000000,0.000000,0.000000,-0.013019,0.000065,0.000219,0,takeoff,,35.128760,5.012120,-4.123545,0,,,
5.716639,-0.013085,-0.011304,0.015779,-0.015368,-0.006933,20.000000,29.116253,0.000000,5.000000,35.340328,20.000000,69.116253,8.000000,0.002560,0.041142,-0.224087,35.340318,0.025363,-1.751557,-0.015368,-0.006933,0.002560,0.000000,0.000000,0.000000,-0.010132,0.009131,0.002781,0,takeoff,,35.340328,5.012084,-4.135263,0,,,
5.766736,-0.014356,-0.011019,0.015654,-0.015919,-0.006375,20.000000,29.365593,0.000000,5.000000,35.546589,20.000000,69.365594,8.000000,0.002537,0.029720,-0.229109,35.546586,0.014066,-1.803154,-0.015919,-0.006375,0.002537,0.000000,0.000000,0.000000,-0.010414,0.013545,-0.002605,0,takeoff,,35.546589,5.011757,-4.146268,0,,,
5.816465,-0.015190,-0.010767,0.015634,-0.016448,-0.006043,20.000000,29.615572,0.000000,5.000000,35.753710,20.000000,69.615572,8.000000,0.002451,0.018086,-0.232719,35.753710,0.002452,-1.843663,-0.016448,-0.006043,0.002451,0.000000,0.000000,0.000000,-0.012401,0.007730,0.001928,0,takeoff,,35.753710,5.011591,-4.157313,0,,,
5.866731,-0.016189,-0.010232,0.015729,-0.016843,-0.005440,20.000000,29.865536,0.000000,5.000000,35.961221,20.000000,69.865536,8.000000,0.002575,0.006341,-0.234893,35.961220,-0.009388,-1.872804,-0.016843,-0.005440,0.002575,0.000000,0.000000,0.000000,-0.006705,0.005933,0.005831,0,takeoff,,35.961221,5.011098,-4.167843,0,,,
5.916694,-0.016605,-0.009868,0.015893,-0.016933,-0.005186,20.000000,30.115910,0.000000,5.000000,36.169427,20.000000,70.115910,8.000000,0.002721,-0.005462,-0.235619,36.169420,-0.021355,-1.890418,-0.016933,-0.005186,0.002721,0.000000,0.000000,0.000000,-0.003068,0.005421,0.003923,0,takeoff,,36.169427,5.010886,-4.178368,0,,,
5.966498,-0.017006,-0.009463,0.016127,-0.016892,-0.005041,20.000000,30.363574,0.000000,5.000000,36.375857,20.000000,70.363574,8.000000,0.002861,-0.017104,-0.234893,36.375842,-0.033231,-1.896249,-0.016892,-0.005041,0.002861,0.000000,0.000000,0.000000,0.003401,0.000684,0.004733,0,takeoff,,36.375857,5.010714,-4.188612,0,,,
6.016445,-0.017167,-0.009294,0.016321,-0.016970,-0.005013,20.000000,30.615229,0.000000,5.000000,36.586205,20.000000,70.615229,8.000000,0.003010,-0.028828,-0.232719,36.586177,-0.045149,-1.890577,-0.016970,-0.005013,0.003010,0.000000,0.000000,0.000000,-0.000214,-0.000549,0.004018,0,takeoff,,36.586205,5.010590,-4.199027,0,,,
6.066550,-0.017288,-0.009321,0.016492,-0.015738,-0.004718,20.000000,30.864481,0.000000,5.000000,36.795199,20.000000,70.864481,8.000000,-0.005644,-0.040263,-0.229109,36.795155,-0.056755,-1.873137,-0.015738,-0.004718,-0.005644,0.000000,0.000000,0.000000,0.010906,0.004351,-0.308513,0,takeoff,,36.795199,5.009729,-4.208222,0,,,
