time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason
1.543022,0.011049,0.034756,0.065889,-0.016326,0.003981,20.000000,92.632753,0.000000,5.000000,94.731084,20.000000,132.632753,8.000000,0.000017,-0.110490,-0.166608,94.730920,-0.176379,-1.443354,-0.016326,0.003981,0.000017,0.000000,0.000000,0.000000,-0.004850,-0.012147,0.003013,0,takeoff,,94.731084,4.998824,-4.887278,0,,
1.593249,0.009629,0.034654,0.066217,-0.016562,0.003902,20.000000,92.881822,0.000000,5.000000,94.974974,20.000000,132.881822,8.000000,0.000336,-0.118095,-0.153023,94.974795,-0.184312,-1.342276,-0.016562,0.003902,0.000336,0.000000,0.000000,0.000000,-0.002275,0.001574,0.004850,0,takeoff,,94.974974,4.998478,-4.887949,0,,
1.642805,0.008778,0.034729,0.066371,-0.016575,0.003890,20.000000,93.131210,0.000000,5.000000,95.218907,20.000000,133.131210,8.000000,0.000318,-0.124987,-0.138494,95.218715,-0.191358,-1.232936,-0.016575,0.003890,0.000318,0.000000,0.000000,0.000000,0.000322,0.000294,-0.000033,0,takeoff,,95.218907,4.998065,-4.888506,0,,
1.692979,0.007666,0.034881,0.066374,-0.016893,0.003763,20.000000,93.381765,0.000000,5.000000,95.463989,20.000000,133.381765,8.000000,0.000289,-0.131140,-0.123111,95.463785,-0.197514,-1.116027,-0.016893,0.003763,0.000289,0.000000,0.000000,0.000000,-0.001295,0.000727,-0.002509,0,takeoff,,95.463989,4.997789,-4.889229,0,,
1.742972,0.007008,0.035006,0.066309,-0.016832,0.003776,20.000000,93.632183,0.000000,5.000000,95.708894,20.000000,133.632183,8.000000,0.000307,-0.136479,-0.106969,95.708679,-0.202788,-0.992231,-0.016832,0.003776,0.000307,0.000000,0.000000,0.000000,0.001864,-0.000663,-0.003023,0,takeoff,,95.708894,4.997403,-4.889731,0,,
1.793377,0.006279,0.035321,0.066267,-0.016591,0.003961,20.000000,93.883860,0.000000,5.000000,95.954886,20.000000,133.883860,8.000000,0.000439,-0.140996,-0.090168,95.954662,-0.207263,-0.862337,-0.016591,0.003961,0.000439,0.000000,0.000000,0.000000,0.004466,0.004871,0.006563,0,takeoff,,95.954886,4.996888,-4.890021,0,,
1.843153,0.005919,0.035558,0.066399,-0.016345,0.004111,20.000000,94.133629,0.000000,5.000000,96.199038,20.000000,134.133629,8.000000,0.000476,-0.144604,-0.072810,96.198806,-0.211003,-0.727088,-0.016345,0.004111,0.000476,0.000000,0.000000,0.000000,0.004966,0.005735,-0.002584,0,takeoff,,96.199038,4.996453,-4.890337,0,,
1.893441,0.005444,0.035862,0.066707,-0.016152,0.004306,20.000000,94.383654,0.000000,5.000000,96.443424,20.000000,134.383654,8.000000,0.000905,-0.147326,-0.055004,96.443186,-0.214033,-0.587360,-0.016152,0.004306,0.000905,0.000000,0.000000,0.000000,0.002065,0.001497,0.008617,0,takeoff,,96.443424,4.996033,-4.890614,0,,
1.942816,0.005075,0.036074,0.066968,-0.015984,0.004572,20.000000,94.631383,0.000000,5.000000,96.685656,20.000000,134.631383,8.000000,0.000957,-0.149122,-0.036859,96.685414,-0.216090,-0.443994,-0.015984,0.004572,0.000957,0.000000,0.000000,0.000000,0.006419,0.005542,0.001205,0,takeoff,,96.685656,4.995596,-4.890816,0,,
1.993396,0.004356,0.036500,0.067249,-0.016009,0.004773,20.000000,94.884053,0.000000,5.000000,96.932612,20.000000,134.884053,8.000000,0.001199,-0.150033,-0.018486,96.932369,-0.217282,-0.297925,-0.016009,0.004773,0.001199,0.000000,0.000000,0.000000,-0.004554,0.002739,0.002883,0,takeoff,,96.932612,4.995292,-4.891124,0,,
2.042967,0.003897,0.036743,0.067263,-0.016061,0.004852,20.000000,95.131991,0.000000,5.000000,97.175087,20.000000,135.131991,8.000000,0.001366,-0.150000,0.000000,97.174844,-0.217263,-0.150000,-0.016061,0.004852,0.001366,0.000000,0.000000,0.000000,0.002142,0.002688,0.006642,0,takeoff,,97.175087,4.995174,-4.891545,0,,
2.093189,0.003368,0.036900,0.067443,-0.016124,0.004742,20.000000,95.382856,0.000000,5.000000,97.420550,20.000000,135.382856,8.000000,0.001448,-0.149046,0.018486,97.420309,-0.216489,-0.001154,-0.016124,0.004742,0.001448,0.000000,0.000000,0.000000,-0.002340,-0.004381,-0.002944,0,takeoff,,97.420550,4.995313,-4.892154,0,,
2.142857,0.002990,0.036856,0.067597,-0.016253,0.004560,20.000000,95.631208,0.000000,5.000000,97.663743,20.000000,135.631208,8.000000,0.001460,-0.147186,0.036859,97.663507,-0.214783,0.147686,-0.016253,0.004560,0.001460,0.000000,0.000000,0.000000,-0.000198,-0.000058,-0.001942,0,takeoff,,97.663743,4.995592,-4.892842,0,,
2.193432,0.002462,0.036543,0.067916,-0.016462,0.004056,20.000000,95.884441,0.000000,5.000000,97.912033,20.000000,135.884441,8.000000,0.001782,-0.144377,0.055004,97.911803,-0.212293,0.295658,-0.016462,0.004056,0.001782,0.000000,0.000000,0.000000,-0.002447,-0.011428,0.005203,0,takeoff,,97.912033,4.996255,-4.893869,0,,
2.242957,0.002201,0.036262,0.068049,-0.016581,0.003744,20.000000,96.131580,0.000000,5.000000,98.154296,20.000000,136.131580,8.000000,0.002037,-0.140742,0.072810,98.154074,-0.208792,0.441741,-0.016581,0.003744,0.002037,0.000000,0.000000,0.000000,-0.004383,-0.007542,0.008457,0,takeoff,,98.154296,4.996785,-4.894678,0,,
2.292946,0.001979,0.035574,0.068349,-0.016616,0.003026,20.000000,96.381255,0.000000,5.000000,98.399456,20.000000,136.381255,8.000000,0.002270,-0.136215,0.090168,98.399243,-0.204564,0.585126,-0.016616,0.003026,0.002270,0.000000,0.000000,0.000000,0.003146,-0.014308,0.002327,0,takeoff,,98.399456,4.997774,-4.895872,0,,
2.343135,0.001968,0.034982,0.068447,-0.016715,0.002349,20.000000,96.633221,0.000000,5.000000,98.646748,20.000000,136.633221,8.000000,0.002436,-0.130801,0.106969,98.646547,-0.199248,0.724951,-0.016715,0.002349,0.002436,0.000000,0.000000,0.000000,-0.001145,-0.019997,0.004813,0,takeoff,,98.646748,4.998772,-4.897047,0,,
2.394134,0.002194,0.033949,0.068558,-0.016401,0.001256,20.000000,96.887517,0.000000,5.000000,98.896730,20.000000,136.887517,8.000000,0.002661,-0.124510,0.123111,98.896542,-0.193068,0.860377,-0.016401,0.001256,0.002661,0.000000,0.000000,0.000000,0.006241,-0.019421,0.004585,0,takeoff,,98.896730,5.000222,-4.898554,0,,
2.443001,0.002390,0.033317,0.068470,-0.016157,0.000563,20.000000,97.132627,0.000000,5.000000,99.137354,20.000000,137.132627,8.000000,0.002554,-0.117679,0.138494,99.137179,-0.186149,0.990270,-0.016157,0.000563,0.002554,0.000000,0.000000,0.000000,0.006178,-0.018542,-0.002361,0,takeoff,,99.137354,5.001311,-4.899663,0,,
2.492761,0.002654,0.032381,0.068323,-0.015952,-0.000286,20.000000,97.380455,0.000000,5.000000,99.380950,20.000000,137.380455,8.000000,0.002394,-0.110068,0.153023,99.380790,-0.178392,1.114112,-0.015952,-0.000286,0.002394,0.000000,0.000000,0.000000,0.001464,-0.007430,-0.004908,0,takeoff,,99.380950,5.002579,-4.900942,0,,
2.543059,0.002872,0.031688,0.068172,-0.015713,-0.000721,20.000000,97.633402,0.000000,5.000000,99.629356,20.000000,137.633402,8.000000,0.002379,-0.101621,0.166608,99.629212,-0.169792,1.231244,-0.015713,-0.000721,0.002379,0.000000,0.000000,0.000000,0.007533,-0.013923,-0.000273,0,takeoff,,99.629356,5.003442,-4.901821,0,,
2.593000,0.003403,0.030443,0.067860,-0.015130,-0.001630,20.000000,97.881752,0.000000,5.000000,99.873762,20.000000,137.881752,8.000000,0.002407,-0.092696,0.179166,99.873632,-0.160556,1.340635,-0.015130,-0.001630,0.002407,0.000000,0.000000,0.000000,0.011116,-0.012560,-0.002590,0,takeoff,,99.873762,5.004776,-4.903092,0,,
2.643062,0.003775,0.029499,0.067628,-0.014701,-0.002505,20.000000,98.132867,0.000000,5.000000,100.120640,20.000000,138.132867,8.000000,0.002283,-0.083102,0.190620,100.120527,-0.150730,1.441859,-0.014701,-0.002505,0.002283,0.000000,0.000000,0.000000,0.010788,-0.021166,-0.004031,0,takeoff,,100.120640,5.006071,-4.904365,0,,
2.693596,0.004276,0.028111,0.067219,-0.014232,-0.003573,20.000000,98.384496,0.000000,5.000000,100.368456,20.000000,138.384496,8.000000,0.002023,-0.072971,0.200899,100.368358,-0.140189,1.534218,-0.014232,-0.003573,0.002023,0.000000,0.000000,0.000000,0.004955,-0.016475,-0.008785,0,takeoff,,100.368456,5.007544,-4.905824,0,,
2.743007,0.004616,0.027117,0.067013,-0.013876,-0.004256,20.000000,98.632078,0.000000,5.000000,100.611980,20.000000,138.632078,8.000000,0.001678,-0.062553,0.209938,100.611897,-0.129566,1.616955,-0.013876,-0.004256,0.001678,0.000000,0.000000,0.000000,0.009759,-0.016844,-0.008432,0,takeoff,,100.611980,5.008607,-4.906920,0,,
2.793866,0.005197,0.025634,0.066798,-0.013152,-0.005355,20.000000,98.884855,0.000000,5.000000,100.861052,20.000000,138.884855,8.000000,0.001640,-0.051531,0.217684,100.860983,-0.118329,1.689941,-0.013152,-0.005355,0.001640,0.000000,0.000000,0.000000,0.014635,-0.015014,0.000662,0,takeoff,,100.861052,5.010033,-4.908366,0,,
2.842845,0.005609,0.024905,0.066904,-0.012658,-0.005844,20.000000,99.130930,0.000000,5.000000,101.102875,20.000000,139.130930,8.000000,0.001669,-0.040485,0.224087,101.102818,-0.107389,1.752215,-0.012658,-0.005844,0.001669,0.000000,0.000000,0.000000,0.010428,-0.011903,-0.001534,0,takeoff,,101.102875,5.010799,-4.909242,0,,
2.892786,0.006279,0.024016,0.066859,-0.011856,-0.006278,20.000000,99.380602,0.000000,5.000000,101.348356,20.000000,139.380602,8.000000,0.001703,-0.029032,0.229109,101.348310,-0.095892,1.803842,-0.011856,-0.006278,0.001703,0.000000,0.000000,0.000000,0.016184,-0.005322,0.001909,0,takeoff,,101.348356,5.011454,-4.910015,0,,
2.943276,0.006954,0.023470,0.066744,-0.011243,-0.006647,20.000000,99.633326,0.000000,5.000000,101.596518,20.000000,139.633326,8.000000,0.001682,-0.017260,0.232719,101.596484,-0.084003,1.844489,-0.011243,-0.006647,0.001682,0.000000,0.000000,0.000000,0.019946,-0.010623,0.002938,0,takeoff,,101.596518,5.011987,-4.910766,0,,
2.993608,0.008258,0.022797,0.066465,-0.009939,-0.007071,20.000000,99.883677,0.000000,5.000000,101.842379,20.000000,139.883677,8.000000,0.001312,-0.005489,0.234893,101.842354,-0.071954,1.873656,-0.009939,-0.007071,0.001312,0.000000,0.000000,0.000000,0.018799,-0.007656,-0.006633,0,takeoff,,101.842379,5.012526,-4.911436,0,,
3.042965,0.009292,0.022520,0.066272,-0.009064,-0.007100,20.000000,100.131325,0.000000,5.000000,102.085282,20.000000,140.131325,8.000000,0.001199,0.006189,0.235619,102.085265,-0.060084,1.891144,-0.009064,-0.007100,0.001199,0.000000,0.000000,0.000000,0.021644,-0.001745,-0.001202,0,takeoff,,102.085282,5.012593,-4.911795,0,,
3.094132,0.010961,0.022224,0.066086,-0.007425,-0.006940,20.000000,100.387119,0.000000,5.000000,102.336094,20.000000,140.387119,8.000000,0.001039,0.018211,0.234893,102.336083,-0.047876,1.897355,-0.007425,-0.006940,0.001039,0.000000,0.000000,0.000000,0.029652,0.001183,-0.005161,0,takeoff,,102.336094,5.012403,-4.911837,0,,
3.142958,0.012391,0.021878,0.066141,-0.006192,-0.007066,20.000000,100.631627,0.000000,5.000000,102.575960,20.000000,140.631627,8.000000,0.000924,0.029592,0.232719,102.575953,-0.036549,1.891340,-0.006192,-0.007066,0.000924,0.000000,0.000000,0.000000,0.030857,-0.002448,-0.002354,0,takeoff,,102.575960,5.012433,-4.912213,0,,
3.193455,0.014854,0.021086,0.066361,-0.004320,-0.007431,20.000000,100.884171,0.000000,5.000000,102.823970,20.000000,140.884171,8.000000,0.000997,0.041165,0.229109,102.823967,-0.025196,1.874039,-0.004320,-0.007431,0.000997,0.000000,0.000000,0.000000,0.030153,-0.005562,0.000375,0,takeoff,,102.823970,5.012626,-4.912722,0,,
3.243074,0.016479,0.020473,0.066493,-0.003110,-0.007856,20.000000,101.131373,0.000000,5.000000,103.066752,20.000000,141.131373,8.000000,0.000991,0.052240,0.224087,103.066751,-0.014253,1.844940,-0.003110,-0.007856,0.000991,0.000000,0.000000,0.000000,0.027408,-0.010134,-0.001168,0,takeoff,,103.066752,5.012824,-4.913397,0,,
3.293790,0.018724,0.019559,0.066743,-0.001231,-0.008179,20.000000,101.383355,0.000000,5.000000,103.314426,20.000000,141.383355,8.000000,0.001156,0.063208,0.217684,103.314425,-0.003534,1.804680,-0.001231,-0.008179,0.001156,0.000000,0.000000,0.000000,0.031164,-0.005171,0.005711,0,takeoff,,103.314426,5.012858,-4.913853,0,,
3.343066,0.020298,0.018891,0.067020,-0.000160,-0.008510,20.000000,101.632457,0.000000,5.000000,103.559187,20.000000,141.632457,8.000000,0.001267,0.073660,0.209938,103.559187,0.006640,1.753168,-0.000160,-0.008510,0.001267,0.000000,0.000000,0.000000,0.022302,-0.011311,0.000945,0,takeoff,,103.559187,5.012855,-4.914457,0,,
3.393416,0.022726,0.017892,0.067592,0.001293,-0.009031,20.000000,101.883751,0.000000,5.000000,103.806286,20.000000,141.883751,8.000000,0.001439,0.083749,0.200899,103.806285,0.016157,1.690938,0.001293,-0.009031,0.001439,0.000000,0.000000,0.000000,0.022994,-0.006447,0.005031,0,takeoff,,103.806286,5.013001,-4.915180,0,,
3.443401,0.024192,0.017369,0.068036,0.002359,-0.009173,20.000000,102.129299,0.000000,5.000000,104.047489,20.000000,142.129299,8.000000,0.001671,0.093097,0.190620,104.047486,0.025062,1.618058,0.002359,-0.009173,0.001671,0.000000,0.000000,0.000000,0.025567,-0.002679,0.006904,0,takeoff,,104.047489,5.012736,-4.915582,0,,
3.493790,0.026245,0.016741,0.068760,0.003429,-0.009341,20.000000,102.384191,0.000000,5.000000,104.297875,20.000000,142.384191,8.000000,0.001859,0.102226,0.179166,104.297869,0.033466,1.535557,0.003429,-0.009341,0.001859,0.000000,0.000000,0.000000,0.015406,-0.003858,0.004515,0,takeoff,,104.297875,5.012479,-4.916025,0,,
3.543226,0.027734,0.016416,0.069282,0.004245,-0.009420,20.000000,102.630008,0.000000,5.000000,104.539191,20.000000,142.630008,8.000000,0.001914,0.110398,0.166608,104.539183,0.041116,1.443263,0.004245,-0.009420,0.001914,0.000000,0.000000,0.000000,0.023331,-0.003619,-0.001736,0,takeoff,,104.539191,5.012129,-4.916401,0,,
3.593418,0.029179,0.016198,0.069704,0.005004,-0.009386,20.000000,102.881555,0.000000,5.000000,104.786057,20.000000,142.881555,8.000000,0.002063,0.118087,0.153023,104.786046,0.048383,1.342268,0.005004,-0.009386,0.002063,0.000000,0.000000,0.000000,0.020609,0.000278,0.004155,0,takeoff,,104.786057,5.011663,-4.916682,0,,
3.642872,0.031356,0.015964,0.070245,0.006206,-0.009217,20.000000,103.130785,0.000000,5.000000,105.030548,20.000000,143.130785,8.000000,0.002097,0.124975,0.138494,105.030533,0.054730,1.232924,0.006206,-0.009217,0.002097,0.000000,0.000000,0.000000,0.018048,0.005957,0.003783,0,takeoff,,105.030548,5.011077,-4.916741,0,,
3.692677,0.033082,0.015808,0.070538,0.007019,-0.009049,20.000000,103.380692,0.000000,5.000000,105.275737,20.000000,143.380692,8.000000,0.001983,0.131114,0.123111,105.275720,0.060576,1.116001,0.007019,-0.009049,0.001983,0.000000,0.000000,0.000000,0.016362,0.002287,-0.004486,0,takeoff,,105.275737,5.010518,-4.916869,0,,
3.742827,0.034201,0.015623,0.070737,0.007448,-0.009205,20.000000,103.631727,0.000000,5.000000,105.522198,20.000000,143.631727,8.000000,0.001795,0.136469,0.106969,105.522178,0.065732,0.992221,0.007448,-0.009205,0.001795,0.000000,0.000000,0.000000,0.007925,-0.007384,-0.003136,0,takeoff,,105.522198,5.010315,-4.917378,0,,
3.793527,0.035753,0.015176,0.071134,0.007913,-0.009489,20.000000,103.884682,0.000000,5.000000,105.770745,20.000000,143.884682,8.000000,0.001756,0.141011,0.090168,105.770722,0.069877,0.862352,0.007913,-0.009489,0.001756,0.000000,0.000000,0.000000,0.007942,-0.005816,0.000394,0,takeoff,,105.770745,5.010275,-4.918008,0,,
3.842994,0.036556,0.014781,0.071510,0.008081,-0.009816,20.000000,104.131069,0.000000,5.000000,106.012952,20.000000,144.131069,8.000000,0.001755,0.144567,0.072810,106.012927,0.073057,0.727050,0.008081,-0.009816,0.001755,0.000000,0.000000,0.000000,0.003998,-0.010742,-0.001227,0,takeoff,,106.012952,5.010327,-4.918713,0,,
3.893237,0.037447,0.014058,0.072037,0.008048,-0.010190,20.000000,104.383152,0.000000,5.000000,106.261079,20.000000,144.383152,8.000000,0.001549,0.147320,0.055004,106.261053,0.075283,0.587354,0.008048,-0.010190,0.001549,0.000000,0.000000,0.000000,-0.007281,-0.004467,-0.002571,0,takeoff,,106.261079,5.010482,-4.919509,0,,
3.943119,0.037846,0.013454,0.072288,0.007898,-0.010629,20.000000,104.632358,0.000000,5.000000,106.506378,20.000000,144.632358,8.000000,0.001430,0.149129,0.036859,106.506350,0.076841,0.444001,0.007898,-0.010629,0.001430,0.000000,0.000000,0.000000,-0.003979,-0.009922,-0.005030,0,takeoff,,106.506378,5.010761,-4.920378,0,,
3.993376,0.038222,0.012486,0.072589,0.007661,-0.011268,20.000000,104.882913,0.000000,5.000000,106.753384,20.000000,144.882913,8.000000,0.001238,0.150029,0.018486,106.753356,0.077440,0.297921,0.007661,-0.011268,0.001238,0.000000,0.000000,0.000000,-0.005036,-0.014303,-0.000357,0,takeoff,,106.753384,5.011304,-4.921457,0,,
4.042941,0.038354,0.011882,0.072758,0.007524,-0.011721,20.000000,105.130944,0.000000,5.000000,106.997619,20.000000,145.130944,8.000000,0.001275,0.150000,-0.000000,106.997591,0.077242,0.150000,0.007524,-0.011721,0.001275,0.000000,0.000000,0.000000,-0.002301,-0.011303,-0.000382,0,takeoff,,106.997619,5.011727,-4.922326,0,,
4.092812,0.038501,0.011062,0.072914,0.007158,-0.012222,20.000000,105.380746,0.000000,5.000000,107.243823,20.000000,145.380746,8.000000,0.001254,0.149054,-0.018486,107.243796,0.076141,0.001162,0.007158,-0.012222,0.001254,0.000000,0.000000,0.000000,-0.009000,-0.011071,-0.003137,0,takeoff,,107.243823,5.012266,-4.923285,0,,
4.142872,0.038540,0.010498,0.073031,0.006838,-0.012636,20.000000,105.631510,0.000000,5.000000,107.490760,20.000000,145.631510,8.000000,0.001186,0.147184,-0.036859,107.490735,0.074153,-0.147688,0.006838,-0.012636,0.001186,0.000000,0.000000,0.000000,-0.010618,-0.011223,0.000184,0,takeoff,,107.490760,5.012785,-4.924147,0,,
4.193345,0.038552,0.009616,0.073058,0.006458,-0.013447,20.000000,105.883143,0.000000,5.000000,107.738890,20.000000,145.883143,8.000000,0.001088,0.144391,-0.055004,107.738866,0.071333,-0.295643,0.006458,-0.013447,0.001088,0.000000,0.000000,0.000000,-0.007338,-0.013241,-0.004732,0,takeoff,,107.738890,5.013765,-4.925412,0,,
4.242956,0.038530,0.009140,0.072986,0.006242,-0.013885,20.000000,106.130789,0.000000,5.000000,107.982726,20.000000,146.130789,8.000000,0.001066,0.140754,-0.072810,107.982705,0.067768,-0.441729,0.006242,-0.013885,0.001066,0.000000,0.000000,0.000000,-0.004882,-0.008354,0.000422,0,takeoff,,107.982726,5.014433,-4.926270,0,,
4.292948,0.038462,0.008586,0.072801,0.005833,-0.014224,20.000000,106.381179,0.000000,5.000000,108.229366,20.000000,146.381179,8.000000,0.000913,0.136216,-0.090168,108.229347,0.063415,-0.585125,0.005833,-0.014224,0.000913,0.000000,0.000000,0.000000,-0.006048,-0.003539,0.001989,0,takeoff,,108.229366,5.015054,-4.927071,0,,
4.342849,0.038315,0.008270,0.072537,0.005245,-0.014290,20.000000,106.631894,0.000000,5.000000,108.476124,20.000000,146.631894,8.000000,0.000772,0.130829,-0.106969,108.476108,0.058292,-0.724923,0.005245,-0.014290,0.000772,0.000000,0.000000,0.000000,-0.015582,-0.002193,-0.001900,0,takeoff,,108.476124,5.015450,-4.927636,0,,
4.393049,0.038015,0.007959,0.071986,0.004679,-0.014602,20.000000,106.882394,0.000000,5.000000,108.722714,20.000000,146.882394,8.000000,0.000362,0.124636,-0.123111,108.722701,0.052650,-0.860250,0.004679,-0.014602,0.000362,0.000000,0.000000,0.000000,-0.011683,-0.005829,-0.005718,0,takeoff,,108.722714,5.016124,-4.928435,0,,
4.442849,0.037859,0.007868,0.071758,0.004070,-0.014556,20.000000,107.130340,0.000000,5.000000,108.966569,20.000000,147.130340,8.000000,0.000113,0.117742,-0.138494,108.966559,0.045985,-0.990207,0.004070,-0.014556,0.000113,0.000000,0.000000,0.000000,-0.016655,0.002123,-0.007144,0,takeoff,,108.966569,5.016473,-4.928888,0,,
4.492887,0.037659,0.007890,0.071521,0.003554,-0.014425,20.000000,107.381487,0.000000,5.000000,109.213488,20.000000,147.381487,8.000000,-0.000141,0.110037,-0.153023,109.213481,0.038516,-1.114144,0.003554,-0.014425,-0.000141,0.000000,0.000000,0.000000,-0.011917,0.002955,-0.008889,0,takeoff,,109.213488,5.016756,-4.929245,0,,
4.542837,0.037503,0.007896,0.071463,0.003072,-0.014508,20.000000,107.630757,0.000000,5.000000,109.458588,20.000000,147.630757,8.000000,-0.000442,0.101709,-0.166608,109.458584,0.030246,-1.231156,0.003072,-0.014508,-0.000442,0.000000,0.000000,0.000000,-0.012087,-0.004358,-0.007893,0,takeoff,,109.458588,5.017261,-4.929803,0,,
4.593082,0.037208,0.007907,0.071441,0.002294,-0.014349,20.000000,107.881632,0.000000,5.000000,109.705306,20.000000,147.881632,8.000000,-0.000558,0.092700,-0.179166,109.705304,0.021259,-1.340631,0.002294,-0.014349,-0.000558,0.000000,0.000000,0.000000,-0.011852,-0.000623,-0.003231,0,takeoff,,109.705306,5.017530,-4.930180,0,,
4.643059,0.036945,0.008012,0.071478,0.001899,-0.014030,20.000000,108.132650,0.000000,5.000000,109.952084,20.000000,148.132650,8.000000,-0.000461,0.083111,-0.190620,109.952084,0.011633,-1.441850,0.001899,-0.014030,-0.000461,0.000000,0.000000,0.000000,-0.009815,0.008791,-0.001414,0,takeoff,,109.952084,5.017635,-4.930330,0,,
4.693134,0.036501,0.008343,0.071505,0.001157,-0.013577,20.000000,108.382585,0.000000,5.000000,110.197629,20.000000,148.382585,8.000000,-0.000570,0.073048,-0.200899,110.197629,0.001542,-1.534141,0.001157,-0.013577,-0.000570,0.000000,0.000000,0.000000,-0.014979,0.009876,-0.007210,0,takeoff,,110.197629,5.017578,-4.930408,0,,
4.743004,0.036162,0.008656,0.071254,0.000634,-0.013363,20.000000,108.632151,0.000000,5.000000,110.442829,20.000000,148.632151,8.000000,-0.000870,0.062550,-0.209938,110.442829,-0.008704,-1.616958,0.000634,-0.013363,-0.000870,0.000000,0.000000,0.000000,-0.012734,0.003629,-0.006799,0,takeoff,,110.442829,5.017720,-4.930679,0,,
4.793077,0.035641,0.009129,0.070550,0.000024,-0.013053,20.000000,108.882312,0.000000,5.000000,110.688508,20.000000,148.882312,8.000000,-0.001278,0.051642,-0.217684,110.688506,-0.018908,-1.689830,0.000024,-0.013053,-0.001278,0.000000,0.000000,0.000000,-0.010333,0.005646,-0.006478,0,takeoff,,110.688508,5.017722,-4.930870,0,,
4.843074,0.035307,0.009422,0.069821,-0.000332,-0.012806,20.000000,109.132637,0.000000,5.000000,110.934512,20.000000,149.132637,8.000000,-0.001639,0.040408,-0.224087,110.934508,-0.029413,-1.752291,-0.000332,-0.012806,-0.001639,0.000000,0.000000,0.000000,-0.007342,0.007040,-0.011803,0,takeoff,,110.934512,5.017740,-4.931078,0,,
4.893059,0.034893,0.009978,0.068583,-0.000752,-0.012271,20.000000,109.379404,0.000000,5.000000,111.176789,20.000000,149.379404,8.000000,-0.002163,0.029087,-0.229109,111.176782,-0.039496,-1.803787,-0.000752,-0.012271,-0.002163,0.000000,0.000000,0.000000,-0.011508,0.011051,-0.013135,0,takeoff,,111.176789,5.017406,-4.931004,0,,
4.942893,0.034698,0.010485,0.067597,-0.000981,-0.011863,20.000000,109.629174,0.000000,5.000000,111.422048,20.000000,149.629174,8.000000,-0.002398,0.017453,-0.232719,111.422037,-0.050144,-1.844296,-0.000981,-0.011863,-0.002398,0.000000,0.000000,0.000000,-0.004733,0.011011,-0.004218,0,takeoff,,111.422048,5.017152,-4.931026,0,,
4.992828,0.034513,0.011256,0.065840,-0.001113,-0.011341,20.000000,109.880903,0.000000,5.000000,111.668992,20.000000,149.880903,8.000000,-0.003242,0.005619,-0.234893,111.668976,-0.060221,-1.873526,-0.001113,-0.011341,-0.003242,0.000000,0.000000,0.000000,-0.002768,0.009470,-0.017808,0,takeoff,,111.668992,5.016692,-4.930916,0,,
5.042860,0.034365,0.011650,0.064710,-0.001227,-0.011000,20.000000,110.131477,0.000000,5.000000,111.915182,20.000000,150.131477,8.000000,-0.003702,-0.006196,-0.235619,111.915159,-0.070905,-1.891151,-0.001227,-0.011000,-0.003702,0.000000,0.000000,0.000000,-0.004130,0.010696,-0.008882,0,takeoff,,111.915182,5.016364,-4.930979,0,,
5.092798,0.034130,0.012196,0.062982,-0.001473,-0.010609,20.000000,110.381102,0.000000,5.000000,112.160323,20.000000,150.381102,8.000000,-0.004327,-0.017928,-0.234893,112.160294,-0.080910,-1.897073,-0.001473,-0.010609,-0.004327,0.000000,0.000000,0.000000,-0.002510,0.009063,-0.013265,0,takeoff,,112.160323,5.015911,-4.931008,0,,
5.143086,0.033971,0.012676,0.061702,-0.001687,-0.010306,20.000000,110.632565,0.000000,5.000000,112.407342,20.000000,150.632565,8.000000,-0.004855,-0.029635,-0.232719,112.407305,-0.091337,-1.891384,-0.001687,-0.010306,-0.004855,0.000000,0.000000,0.000000,-0.005275,0.009291,-0.018047,0,takeoff,,112.407342,5.015485,-4.931119,0,,
5.192782,0.033688,0.013652,0.059659,-0.001857,-0.009435,20.000000,110.881208,0.000000,5.000000,112.651137,20.000000,150.881208,8.000000,-0.005824,-0.041029,-0.229109,112.651092,-0.100688,-1.873903,-0.001857,-0.009435,-0.005824,0.000000,0.000000,0.000000,-0.004027,0.015022,-0.013088,0,takeoff,,112.651137,5.014409,-4.930650,0,,
5.242873,0.033428,0.014342,0.058318,-0.001914,-0.008995,20.000000,111.132050,0.000000,5.000000,112.897392,20.000000,151.132050,8.000000,-0.006423,-0.052271,-0.224087,112.897338,-0.110588,-1.844970,-0.001914,-0.008995,-0.006423,0.000000,0.000000,0.000000,-0.001862,0.012733,-0.013987,0,takeoff,,112.897392,5.013723,-4.930587,0,,
5.292765,0.032898,0.015316,0.056460,-0.002307,-0.008408,20.000000,111.380777,0.000000,5.000000,113.141352,20.000000,151.380777,8.000000,-0.007134,-0.063096,-0.217684,113.141289,-0.119556,-1.804568,-0.002307,-0.008408,-0.007134,0.000000,0.000000,0.000000,-0.001733,0.007188,-0.012525,0,takeoff,,113.141352,5.012832,-4.930424,0,,
